# Detector n: 1D Projection
  0.0000000000E+00  5.0000000000E-02  3.21905E-05  5.19281E-01
  5.0000000000E-02  1.0000000000E-01  3.30040E-05  5.41056E-01
  1.0000000000E-01  1.5000000000E-01  3.30886E-05  5.11593E-01
  1.5000000000E-01  2.0000000000E-01  3.38799E-05  5.30918E-01
  2.0000000000E-01  2.5000000000E-01  3.38874E-05  5.17996E-01
  2.5000000000E-01  3.0000000000E-01  3.40501E-05  5.21506E-01
  3.0000000000E-01  3.5000000000E-01  3.53375E-05  5.40681E-01
  3.5000000000E-01  4.0000000000E-01  3.58428E-05  5.40470E-01
  4.0000000000E-01  4.5000000000E-01  3.59154E-05  5.23633E-01
  4.5000000000E-01  5.0000000000E-01  3.61007E-05  5.01831E-01
  5.0000000000E-01  5.5000000000E-01  3.63367E-05  4.91430E-01
  5.5000000000E-01  6.0000000000E-01  3.66689E-05  5.55840E-01
  6.0000000000E-01  6.5000000000E-01  3.73699E-05  5.31337E-01
  6.5000000000E-01  7.0000000000E-01  3.87516E-05  5.14412E-01
  7.0000000000E-01  7.5000000000E-01  3.88861E-05  5.00679E-01
  7.5000000000E-01  8.0000000000E-01  3.92825E-05  5.17931E-01
  8.0000000000E-01  8.5000000000E-01  3.95721E-05  5.09818E-01
  8.5000000000E-01  9.0000000000E-01  3.98898E-05  4.83507E-01
  9.0000000000E-01  9.5000000000E-01  4.18544E-05  5.09146E-01
  9.5000000000E-01  1.0000000000E+00  4.23512E-05  5.14899E-01
  1.0000000000E+00  1.0500000000E+00  4.28155E-05  5.11652E-01
  1.0500000000E+00  1.1000000000E+00  4.32554E-05  5.16117E-01
  1.1000000000E+00  1.1500000000E+00  4.45446E-05  4.76573E-01
  1.1500000000E+00  1.2000000000E+00  4.59064E-05  4.99000E-01
  1.2000000000E+00  1.2500000000E+00  4.63899E-05  4.82803E-01
  1.2500000000E+00  1.3000000000E+00  4.69947E-05  5.00323E-01
  1.3000000000E+00  1.3500000000E+00  4.94170E-05  4.94195E-01
  1.3500000000E+00  1.4000000000E+00  5.03878E-05  4.90527E-01
  1.4000000000E+00  1.4500000000E+00  5.12773E-05  4.88267E-01
  1.4500000000E+00  1.5000000000E+00  5.37716E-05  4.82070E-01
  1.5000000000E+00  1.5500000000E+00  5.48925E-05  4.83825E-01
  1.5500000000E+00  1.6000000000E+00  5.70938E-05  4.83505E-01
  1.6000000000E+00  1.6500000000E+00  5.95128E-05  4.80316E-01
  1.6500000000E+00  1.7000000000E+00  6.18181E-05  4.83631E-01
  1.7000000000E+00  1.7500000000E+00  6.50220E-05  4.77564E-01
  1.7500000000E+00  1.8000000000E+00  6.90357E-05  4.75005E-01
  1.8000000000E+00  1.8500000000E+00  7.33518E-05  4.80905E-01
  1.8500000000E+00  1.9000000000E+00  7.91112E-05  4.75622E-01
  1.9000000000E+00  1.9500000000E+00  8.67925E-05  4.77930E-01
  1.9500000000E+00  2.0000000000E+00  9.73781E-05  4.90596E-01
  2.0000000000E+00  2.0500000000E+00  1.14384E-04  4.95303E-01
  2.0500000000E+00  2.1000000000E+00  1.50668E-04  5.07810E-01
  2.1000000000E+00  2.1500000000E+00  1.87724E-04  5.13498E-01
  2.1500000000E+00  2.2000000000E+00  5.86211E-05  8.60312E-01
  2.2000000000E+00  2.2500000000E+00  1.16110E-06  5.08724E+00
  2.2500000000E+00  2.3000000000E+00  4.50238E-09  2.58577E+01
  2.3000000000E+00  2.3500000000E+00  1.13653E-08  3.48541E+01
  2.3500000000E+00  2.4000000000E+00  2.19140E-08  3.70397E+01
  2.4000000000E+00  2.4500000000E+00  9.94244E-09  4.28057E+01
  2.4500000000E+00  2.5000000000E+00  1.57442E-08  4.28273E+01
  2.5000000000E+00  2.5500000000E+00  7.39825E-09  4.50951E+01
  2.5500000000E+00  2.6000000000E+00  9.33042E-09  5.28890E+01
  2.6000000000E+00  2.6500000000E+00  1.20941E-08  5.22127E+01
  2.6500000000E+00  2.7000000000E+00  8.18189E-09  2.79755E+01
  2.7000000000E+00  2.7500000000E+00  1.08289E-08  4.49534E+01
  2.7500000000E+00  2.8000000000E+00  9.38297E-09  5.22985E+01
  2.8000000000E+00  2.8500000000E+00  8.52374E-09  5.36384E+01
  2.8500000000E+00  2.9000000000E+00  5.84284E-09  3.79583E+01
  2.9000000000E+00  2.9500000000E+00  8.96251E-09  3.70067E+01
  2.9500000000E+00  3.0000000000E+00  8.96804E-09  6.32544E+01
  3.0000000000E+00  3.0500000000E+00  1.17584E-08  5.24557E+01
  3.0500000000E+00  3.1000000000E+00  9.98887E-09  5.72736E+01
  3.1000000000E+00  3.1500000000E+00  3.51446E-09  4.04062E+01
  3.1500000000E+00  3.2000000000E+00  3.24798E-09  3.87143E+01
  3.2000000000E+00  3.2500000000E+00  8.81002E-09  6.40845E+01
  3.2500000000E+00  3.3000000000E+00  5.56866E-09  5.84455E+01
  3.3000000000E+00  3.3500000000E+00  1.01485E-08  3.43426E+01
  3.3500000000E+00  3.4000000000E+00  1.44125E-08  4.23563E+01
  3.4000000000E+00  3.4500000000E+00  4.11918E-09  2.58531E+01
  3.4500000000E+00  3.5000000000E+00  7.31924E-09  4.41121E+01
  3.5000000000E+00  3.5500000000E+00  3.35172E-09  2.44093E+01
  3.5500000000E+00  3.6000000000E+00  1.49374E-08  3.72311E+01
  3.6000000000E+00  3.6500000000E+00  1.11104E-08  3.81567E+01
  3.6500000000E+00  3.7000000000E+00  3.26675E-09  2.60235E+01
  3.7000000000E+00  3.7500000000E+00  5.91101E-09  3.70348E+01
  3.7500000000E+00  3.8000000000E+00  1.60732E-09  2.85288E+01
  3.8000000000E+00  3.8500000000E+00  2.57567E-09  3.34111E+01
  3.8500000000E+00  3.9000000000E+00  4.03779E-09  3.56216E+01
  3.9000000000E+00  3.9500000000E+00  5.24002E-09  3.58459E+01
  3.9500000000E+00  4.0000000000E+00  5.20074E-09  2.63057E+01
  4.0000000000E+00  4.0500000000E+00  2.09964E-08  5.14508E+01
  4.0500000000E+00  4.1000000000E+00  7.11188E-09  4.66808E+01
  4.1000000000E+00  4.1500000000E+00  3.07604E-09  2.74488E+01
  4.1500000000E+00  4.2000000000E+00  5.97071E-09  4.66372E+01
  4.2000000000E+00  4.2500000000E+00  2.17107E-09  3.61803E+01
  4.2500000000E+00  4.3000000000E+00  5.03145E-09  4.70654E+01
  4.3000000000E+00  4.3500000000E+00  6.77977E-09  6.03599E+01
  4.3500000000E+00  4.4000000000E+00  9.01922E-09  4.39261E+01
  4.4000000000E+00  4.4500000000E+00  1.24343E-08  4.52618E+01
  4.4500000000E+00  4.5000000000E+00  1.35451E-08  6.06062E+01
  4.5000000000E+00  4.5500000000E+00  3.05657E-09  2.93228E+01
  4.5500000000E+00  4.6000000000E+00  1.11195E-08  5.90721E+01
  4.6000000000E+00  4.6500000000E+00  1.63920E-09  2.97172E+01
  4.6500000000E+00  4.7000000000E+00  3.84294E-09  2.58996E+01
  4.7000000000E+00  4.7500000000E+00  1.51130E-09  2.98419E+01
  4.7500000000E+00  4.8000000000E+00  4.57756E-09  4.81345E+01
  4.8000000000E+00  4.8500000000E+00  2.28861E-09  3.80701E+01
  4.8500000000E+00  4.9000000000E+00  7.75922E-09  5.69127E+01
  4.9000000000E+00  4.9500000000E+00  1.34706E-09  3.50966E+01
  4.9500000000E+00  5.0000000000E+00  1.53101E-09  3.23999E+01
  5.0000000000E+00  5.0000000000E+00  1.53101E-09  3.23999E+01
